Date,Price,Open,High,Low
12/10/2014,1.1481,1.1447,1.1503,1.1433
12/11/2014,1.152,1.1481,1.1551,1.1446
12/12/2014,1.1581,1.1518,1.1593,1.1514
12/15/2014,1.167,1.158,1.1675,1.1548
12/16/2014,1.1625,1.1672,1.1675,1.1606
12/17/2014,1.1629,1.163,1.1673,1.1559
12/18/2014,1.1575,1.1629,1.165,1.1567
12/19/2014,1.1599,1.1576,1.1633,1.1565
12/22/2014,1.1625,1.1597,1.1647,1.1577
12/23/2014,1.1613,1.1628,1.1669,1.1597
12/24/2014,1.1623,1.1614,1.1643,1.1588
12/25/2014,1.1624,1.1624,1.1634,1.161
12/26/2014,1.1625,1.1624,1.1632,1.1603
12/29/2014,1.1632,1.1618,1.165,1.1604
12/30/2014,1.161,1.1634,1.1652,1.1595
12/31/2014,1.1618,1.1612,1.1629,1.1565
1/1/2015,1.1615,1.1622,1.1624,1.1611
1/2/2015,1.1783,1.1613,1.1787,1.1598
1/5/2015,1.1762,1.178,1.182,1.1741
1/6/2015,1.1835,1.1763,1.1841,1.173
1/7/2015,1.1812,1.1836,1.1875,1.1811
1/8/2015,1.1829,1.1813,1.1845,1.1794
1/9/2015,1.1866,1.1828,1.1891,1.1804
1/12/2015,1.1972,1.1864,1.1976,1.1835
1/13/2015,1.1955,1.1974,1.1995,1.1924
1/14/2015,1.1951,1.1959,1.2018,1.1927
1/15/2015,1.1958,1.1951,1.1997,1.1801
1/16/2015,1.1983,1.196,1.2048,1.1949
1/19/2015,1.1937,1.1976,1.1987,1.1932
1/20/2015,1.2111,1.1944,1.2116,1.1934
1/21/2015,1.2339,1.2113,1.2396,1.2062
1/22/2015,1.2379,1.234,1.2421,1.2313
1/23/2015,1.2418,1.2381,1.2457,1.2358
1/26/2015,1.2472,1.2444,1.2491,1.2402
1/27/2015,1.2399,1.2475,1.2501,1.2378
1/28/2015,1.2534,1.2396,1.2539,1.2385
1/29/2015,1.2616,1.2537,1.2679,1.2509
1/30/2015,1.273,1.2616,1.28,1.2604
2/2/2015,1.2566,1.2733,1.2775,1.2555
2/3/2015,1.2415,1.2564,1.2645,1.2353
2/4/2015,1.2573,1.2416,1.2593,1.2388
2/5/2015,1.2434,1.2575,1.2588,1.2392
2/6/2015,1.2523,1.2435,1.2548,1.2416
2/9/2015,1.2466,1.254,1.2546,1.2427
2/10/2015,1.2586,1.2467,1.2625,1.2449
2/11/2015,1.263,1.2586,1.2699,1.257
2/12/2015,1.2503,1.2632,1.2647,1.2438
2/13/2015,1.2447,1.2508,1.2538,1.242
2/16/2015,1.2465,1.2448,1.2492,1.242
2/17/2015,1.2387,1.2466,1.248,1.2361
2/18/2015,1.2454,1.2391,1.2468,1.2378
2/19/2015,1.2495,1.2455,1.2548,1.2433
2/20/2015,1.2526,1.2496,1.2566,1.242
2/23/2015,1.2571,1.253,1.2626,1.2521
2/24/2015,1.2481,1.2571,1.2665,1.2478
2/25/2015,1.2434,1.2487,1.25,1.24
2/26/2015,1.2513,1.2436,1.2536,1.2385
2/27/2015,1.2506,1.2515,1.2531,1.2448
3/2/2015,1.2535,1.2482,1.2566,1.2475
3/3/2015,1.2494,1.2535,1.2545,1.2432
3/4/2015,1.2425,1.2497,1.254,1.2407
3/5/2015,1.2484,1.2427,1.252,1.2407
3/6/2015,1.2619,1.2485,1.2628,1.2455
3/9/2015,1.26,1.2622,1.2627,1.2573
3/10/2015,1.2686,1.2603,1.2691,1.2598
3/11/2015,1.275,1.2689,1.2799,1.2664
3/12/2015,1.2685,1.275,1.277,1.2619
3/13/2015,1.2782,1.2685,1.2825,1.2681
3/16/2015,1.2772,1.2784,1.2819,1.2734
3/17/2015,1.2788,1.2773,1.2799,1.2749
3/18/2015,1.2563,1.2792,1.2835,1.2476
3/19/2015,1.2716,1.2563,1.276,1.2508
3/20/2015,1.2548,1.2718,1.2725,1.2546
3/23/2015,1.2522,1.2557,1.2617,1.2495
3/24/2015,1.2491,1.2523,1.2548,1.2428
3/25/2015,1.2514,1.2494,1.2541,1.2473
3/26/2015,1.2481,1.2521,1.2534,1.2408
3/27/2015,1.2608,1.248,1.2624,1.2466
3/30/2015,1.2673,1.2606,1.2708,1.2595
3/31/2015,1.2686,1.2676,1.2785,1.265
4/1/2015,1.2619,1.2684,1.2712,1.2574
4/2/2015,1.2555,1.2618,1.2657,1.2555
4/3/2015,1.2482,1.2559,1.2576,1.2428
4/6/2015,1.2477,1.2453,1.2507,1.2435
4/7/2015,1.2503,1.2481,1.2523,1.2453
4/8/2015,1.2541,1.2504,1.256,1.2386
4/9/2015,1.2577,1.2546,1.2615,1.2506
4/10/2015,1.256,1.2578,1.2668,1.2562
4/13/2015,1.2593,1.2577,1.2647,1.2557
4/14/2015,1.2484,1.2598,1.2605,1.2443
4/15/2015,1.2286,1.2485,1.2571,1.228
4/16/2015,1.2185,1.2291,1.2329,1.2141
4/17/2015,1.2247,1.2187,1.2273,1.2086
4/20/2015,1.2221,1.2223,1.2261,1.218
4/21/2015,1.2279,1.222,1.2307,1.2212
4/22/2015,1.2236,1.2281,1.2289,1.2209
4/23/2015,1.2141,1.2237,1.227,1.2118
4/24/2015,1.2178,1.2141,1.2188,1.2101
4/27/2015,1.2085,1.2184,1.2197,1.208
4/28/2015,1.2033,1.2087,1.2119,1.2013
4/29/2015,1.2019,1.2035,1.2075,1.1944
4/30/2015,1.2075,1.2018,1.2133,1.1995
5/1/2015,1.2158,1.2077,1.2206,1.2061
5/4/2015,1.2093,1.2157,1.2182,1.2085
5/5/2015,1.2064,1.2096,1.2134,1.2001
5/6/2015,1.2044,1.2069,1.2089,1.194
5/7/2015,1.2125,1.2048,1.2164,1.203
5/8/2015,1.2068,1.213,1.2148,1.2044
5/11/2015,1.2102,1.2078,1.2146,1.2063
5/12/2015,1.2014,1.2104,1.2109,1.1976
5/13/2015,1.1954,1.2016,1.2031,1.1929
5/14/2015,1.198,1.1957,1.2008,1.1918
5/15/2015,1.201,1.1984,1.2069,1.1978
5/18/2015,1.2158,1.2013,1.2173,1.2002
5/19/2015,1.2231,1.2161,1.2252,1.2129
5/20/2015,1.2206,1.2233,1.2258,1.2167
5/21/2015,1.2197,1.2209,1.2244,1.2169
5/22/2015,1.2277,1.2195,1.2323,1.217
5/25/2015,1.2309,1.2285,1.2319,1.2275
5/26/2015,1.2432,1.2318,1.2449,1.2303
5/27/2015,1.245,1.2434,1.2494,1.2393
5/28/2015,1.2435,1.2452,1.254,1.2419
5/29/2015,1.2445,1.2438,1.2529,1.2408
6/1/2015,1.2521,1.2441,1.2565,1.2438
6/2/2015,1.2399,1.2523,1.2537,1.2365
6/3/2015,1.2453,1.2401,1.2511,1.2382
6/4/2015,1.2502,1.2453,1.2505,1.2433
6/5/2015,1.2437,1.2502,1.2563,1.2426
6/8/2015,1.241,1.2441,1.2474,1.2381
6/9/2015,1.2336,1.2411,1.2443,1.2306
6/10/2015,1.2253,1.2338,1.2354,1.2201
6/11/2015,1.229,1.2254,1.2355,1.2251
6/12/2015,1.232,1.2289,1.235,1.2275
6/15/2015,1.2324,1.2319,1.2361,1.2295
6/16/2015,1.2291,1.2325,1.2348,1.2282
6/17/2015,1.2223,1.2294,1.2335,1.2219
6/18/2015,1.222,1.2228,1.2252,1.2126
6/19/2015,1.2264,1.2222,1.2297,1.2213
6/22/2015,1.2308,1.2268,1.2331,1.2217
6/23/2015,1.2324,1.231,1.2384,1.2306
6/24/2015,1.2382,1.2324,1.2424,1.2275
6/25/2015,1.2327,1.2382,1.2401,1.231
6/26/2015,1.2316,1.2328,1.2399,1.2311
6/29/2015,1.24,1.2342,1.2414,1.2304
6/30/2015,1.2491,1.2403,1.2502,1.2361
7/1/2015,1.2586,1.2494,1.2599,1.2474
7/2/2015,1.2536,1.2591,1.2636,1.2537
7/3/2015,1.2572,1.2538,1.2604,1.2536
7/6/2015,1.2651,1.2572,1.2665,1.2563
7/7/2015,1.2702,1.2652,1.2781,1.2643
7/8/2015,1.2744,1.2706,1.277,1.2686
7/9/2015,1.2703,1.2746,1.2751,1.2664
7/10/2015,1.2655,1.2706,1.2756,1.2654
7/13/2015,1.2739,1.2674,1.2792,1.2671
7/14/2015,1.2722,1.2741,1.2807,1.2717
7/15/2015,1.2912,1.2728,1.296,1.2721
7/16/2015,1.2952,1.2913,1.2971,1.2903
7/17/2015,1.297,1.2955,1.3009,1.2946
7/20/2015,1.2992,1.2973,1.3026,1.2952
7/21/2015,1.2944,1.2992,1.3015,1.2916
7/22/2015,1.303,1.2948,1.3055,1.2934
7/23/2015,1.3033,1.3034,1.3049,1.2948
7/24/2015,1.3048,1.3037,1.3104,1.3015
7/27/2015,1.3038,1.3037,1.305,1.2979
7/28/2015,1.2918,1.3037,1.3043,1.2909
7/29/2015,1.2943,1.2921,1.2969,1.2861
7/30/2015,1.2999,1.2946,1.3045,1.2941
7/31/2015,1.3086,1.2996,1.3094,1.2942
8/3/2015,1.3151,1.3097,1.3179,1.308
8/4/2015,1.3189,1.3153,1.3202,1.3104
8/5/2015,1.3178,1.3194,1.3215,1.3109
8/6/2015,1.3105,1.3177,1.3199,1.3094
8/7/2015,1.3128,1.3109,1.3185,1.3049
8/10/2015,1.3,1.3131,1.3184,1.2991
8/11/2015,1.311,1.3001,1.3152,1.2993
8/12/2015,1.2975,1.3115,1.3159,1.295
8/13/2015,1.3055,1.2974,1.3093,1.2957
8/14/2015,1.3086,1.306,1.3099,1.3014
8/17/2015,1.3077,1.3089,1.3154,1.3058
8/18/2015,1.3057,1.308,1.3128,1.3039
8/19/2015,1.3128,1.306,1.3179,1.3022
8/20/2015,1.3087,1.3126,1.3178,1.3058
8/21/2015,1.3184,1.3089,1.319,1.306
8/24/2015,1.3286,1.3186,1.3289,1.3159
8/25/2015,1.3331,1.3286,1.3355,1.3146
8/26/2015,1.329,1.3337,1.335,1.3249
8/27/2015,1.3197,1.3291,1.3307,1.3178
8/28/2015,1.32,1.3199,1.3302,1.3165
8/31/2015,1.3135,1.3202,1.3329,1.3115
9/1/2015,1.3259,1.314,1.3262,1.3118
9/2/2015,1.3263,1.3259,1.3325,1.3198
9/3/2015,1.3174,1.3271,1.3291,1.3135
9/4/2015,1.3281,1.3179,1.3291,1.3162
9/7/2015,1.3306,1.3277,1.3311,1.3244
9/8/2015,1.3204,1.3309,1.331,1.3183
9/9/2015,1.3255,1.3207,1.3262,1.3153
9/10/2015,1.3253,1.326,1.3291,1.3176
9/11/2015,1.326,1.3252,1.3311,1.3213
9/14/2015,1.3261,1.3261,1.3282,1.3224
9/15/2015,1.3246,1.3267,1.3274,1.3225
9/16/2015,1.3168,1.3249,1.3261,1.316
9/17/2015,1.3181,1.3169,1.3209,1.3071
9/18/2015,1.3223,1.3183,1.323,1.3009
9/21/2015,1.3254,1.3207,1.3266,1.3174
9/22/2015,1.3268,1.3253,1.33,1.3217
9/23/2015,1.3317,1.3272,1.3358,1.3231
9/24/2015,1.3299,1.3321,1.3419,1.3289
9/25/2015,1.3335,1.3304,1.3357,1.3296
9/28/2015,1.3398,1.3333,1.34,1.3316
9/29/2015,1.3419,1.3398,1.3458,1.337
9/30/2015,1.3312,1.3423,1.3432,1.3304
10/1/2015,1.3265,1.3312,1.3333,1.3217
10/2/2015,1.3147,1.3268,1.3271,1.3149
10/5/2015,1.3084,1.3157,1.3177,1.3064
10/6/2015,1.3032,1.3085,1.3137,1.3024
10/7/2015,1.3055,1.3034,1.3074,1.2971
10/8/2015,1.3015,1.3058,1.3076,1.2977
10/9/2015,1.2941,1.3018,1.3023,1.2899
10/12/2015,1.2994,1.2952,1.3013,1.2901
10/13/2015,1.3038,1.2998,1.3082,1.2955
10/14/2015,1.2936,1.3036,1.3042,1.2909
10/15/2015,1.2862,1.2936,1.295,1.2829
10/16/2015,1.2908,1.2864,1.2941,1.285
10/19/2015,1.3017,1.2915,1.303,1.2899
10/20/2015,1.2976,1.3019,1.3049,1.2933
10/21/2015,1.3137,1.298,1.3144,1.2967
10/22/2015,1.3087,1.3139,1.3162,1.3082
10/23/2015,1.3161,1.3089,1.32,1.3039
10/26/2015,1.315,1.3165,1.3186,1.3119
10/27/2015,1.3264,1.3154,1.3274,1.3151
10/28/2015,1.319,1.3266,1.3281,1.3088
10/29/2015,1.317,1.319,1.324,1.3131
10/30/2015,1.3076,1.3169,1.3193,1.3054
11/2/2015,1.3091,1.3077,1.3118,1.3064
11/3/2015,1.3058,1.3095,1.3167,1.3036
11/4/2015,1.3145,1.3062,1.3193,1.3043
11/5/2015,1.3165,1.3147,1.3188,1.3138
11/6/2015,1.3306,1.3171,1.3319,1.3155
11/9/2015,1.3283,1.3304,1.3312,1.3243
11/10/2015,1.3274,1.3287,1.3299,1.3243
11/11/2015,1.3259,1.3274,1.3285,1.323
11/12/2015,1.329,1.3262,1.3343,1.3223
11/13/2015,1.3322,1.3291,1.3351,1.3265
11/16/2015,1.3328,1.3323,1.3372,1.3289
11/17/2015,1.3317,1.3328,1.3346,1.3295
11/18/2015,1.3297,1.3319,1.3371,1.3296
11/19/2015,1.328,1.3303,1.3316,1.3244
11/20/2015,1.3341,1.3285,1.3357,1.3268
11/23/2015,1.3363,1.3338,1.3438,1.3327
11/24/2015,1.3301,1.3362,1.3379,1.3283
11/25/2015,1.3284,1.3303,1.334,1.3278
11/26/2015,1.3291,1.3291,1.3326,1.3282
11/27/2015,1.337,1.3294,1.3378,1.3288
11/30/2015,1.3362,1.3367,1.3396,1.331
12/1/2015,1.3353,1.3363,1.3389,1.3308
12/2/2015,1.3342,1.3355,1.3409,1.331
12/3/2015,1.3355,1.3345,1.3401,1.3291
12/4/2015,1.3361,1.3354,1.3417,1.3315
12/7/2015,1.3493,1.3367,1.3525,1.3365
12/8/2015,1.3583,1.3498,1.3623,1.3495
12/9/2015,1.3575,1.3586,1.3622,1.3515
12/10/2015,1.3621,1.3581,1.3641,1.353
12/11/2015,1.3754,1.3626,1.3758,1.3622
12/14/2015,1.3733,1.375,1.3783,1.3676
12/15/2015,1.3728,1.3733,1.3768,1.3671
12/16/2015,1.3778,1.3733,1.3849,1.3726
12/17/2015,1.3935,1.3777,1.3988,1.3776
12/18/2015,1.3953,1.3937,1.4001,1.3853
12/21/2015,1.3957,1.3937,1.3995,1.3912
12/22/2015,1.3918,1.3958,1.3968,1.3914
12/23/2015,1.3845,1.392,1.3937,1.3833
12/24/2015,1.3816,1.3847,1.3876,1.3815
12/25/2015,1.382,1.3818,1.3842,1.3795
12/28/2015,1.3904,1.3817,1.3918,1.3815
12/29/2015,1.384,1.3904,1.3942,1.3814
12/30/2015,1.3877,1.3844,1.3929,1.3826
12/31/2015,1.3839,1.3877,1.3905,1.3819
1/1/2016,1.3848,1.3841,1.3871,1.3836
1/4/2016,1.3951,1.3839,1.3985,1.3814
1/5/2016,1.3995,1.3951,1.4021,1.3895
1/6/2016,1.4071,1.3994,1.411,1.3971
1/7/2016,1.4113,1.4073,1.4172,1.4048
1/8/2016,1.4168,1.4114,1.4179,1.4057
1/11/2016,1.4214,1.4169,1.4247,1.4064
1/12/2016,1.4261,1.4213,1.4316,1.4174
1/13/2016,1.4337,1.4259,1.4381,1.4185
1/14/2016,1.4364,1.4339,1.44,1.4333
1/15/2016,1.4538,1.4366,1.4555,1.4341
1/18/2016,1.4561,1.4543,1.464,1.4486
1/19/2016,1.4576,1.456,1.4591,1.443
1/20/2016,1.4501,1.4581,1.4692,1.4472
1/21/2016,1.4261,1.4502,1.4541,1.4227
1/22/2016,1.4115,1.4268,1.4303,1.4113
1/25/2016,1.4289,1.4118,1.4294,1.4118
1/26/2016,1.4114,1.4292,1.4328,1.4043
1/27/2016,1.4091,1.4118,1.4158,1.4026
1/28/2016,1.4027,1.4096,1.4125,1.3948
1/29/2016,1.3971,1.4026,1.4111,1.3965
2/1/2016,1.3945,1.3973,1.4063,1.3906
2/2/2016,1.4051,1.3948,1.4082,1.3937
2/3/2016,1.3779,1.4056,1.4104,1.3755
2/4/2016,1.3751,1.3778,1.38,1.3637
2/5/2016,1.3913,1.3754,1.392,1.3707
2/8/2016,1.3922,1.391,1.3979,1.384
2/9/2016,1.3863,1.3925,1.3962,1.3785
2/10/2016,1.3923,1.3865,1.4,1.3818
2/11/2016,1.3933,1.3925,1.4017,1.3881
2/12/2016,1.3845,1.3938,1.3967,1.3811
2/15/2016,1.3833,1.3853,1.3864,1.3798
2/16/2016,1.3859,1.3834,1.3912,1.3708
2/17/2016,1.3667,1.3861,1.39,1.3665
2/18/2016,1.3724,1.3672,1.3754,1.3651
2/19/2016,1.3765,1.3727,1.3848,1.3716
2/22/2016,1.3705,1.3765,1.3794,1.366
2/23/2016,1.3792,1.3703,1.3822,1.3692
2/24/2016,1.37,1.3792,1.3862,1.3676
2/25/2016,1.3529,1.3699,1.3737,1.3515
2/26/2016,1.351,1.3531,1.3567,1.3503
2/29/2016,1.3538,1.3511,1.3589,1.3481
3/1/2016,1.3406,1.3542,1.3554,1.3385
3/2/2016,1.3415,1.3408,1.3501,1.3404
3/3/2016,1.3399,1.3417,1.3474,1.3369
3/4/2016,1.3313,1.3404,1.3472,1.3311
3/7/2016,1.3277,1.3317,1.3379,1.3261
3/8/2016,1.3407,1.3282,1.3427,1.3278
3/9/2016,1.3249,1.3409,1.3448,1.3226
3/10/2016,1.3344,1.3251,1.3399,1.323
3/11/2016,1.3208,1.3346,1.3369,1.3166
3/14/2016,1.3258,1.3211,1.3309,1.3211
3/15/2016,1.3353,1.326,1.3403,1.3256
3/16/2016,1.3095,1.3355,1.3406,1.3091
3/17/2016,1.2972,1.3096,1.3134,1.2943
3/18/2016,1.2999,1.2977,1.3043,1.2921
3/21/2016,1.31,1.3003,1.3104,1.2995
3/22/2016,1.3044,1.31,1.3139,1.3026
3/23/2016,1.3203,1.3049,1.3221,1.3036
3/24/2016,1.3245,1.3204,1.3298,1.3199
3/25/2016,1.3273,1.3247,1.3287,1.3224
3/28/2016,1.3182,1.3271,1.3287,1.3166
3/29/2016,1.3072,1.3184,1.3219,1.3049
3/30/2016,1.2964,1.3074,1.3083,1.291
3/31/2016,1.3004,1.2966,1.3013,1.2855
4/1/2016,1.3009,1.3004,1.3148,1.2967
4/4/2016,1.3085,1.3013,1.3089,1.3
4/5/2016,1.3135,1.3085,1.322,1.3066
4/6/2016,1.3087,1.3135,1.3188,1.3061
4/7/2016,1.3143,1.3089,1.3182,1.3017
4/8/2016,1.2986,1.3146,1.3159,1.295
4/11/2016,1.2897,1.2986,1.3017,1.2883
4/12/2016,1.2759,1.2896,1.2922,1.2748
4/13/2016,1.2815,1.2759,1.2828,1.2746
4/14/2016,1.2843,1.2814,1.2898,1.278
4/15/2016,1.2819,1.2847,1.2902,1.2795
4/18/2016,1.278,1.294,1.2993,1.2776
4/19/2016,1.2666,1.2782,1.2801,1.263
4/20/2016,1.2653,1.2668,1.2732,1.2592
4/21/2016,1.2734,1.2655,1.2751,1.2626
4/22/2016,1.2668,1.2735,1.276,1.262
4/25/2016,1.2677,1.2676,1.2719,1.2651
4/26/2016,1.2602,1.268,1.269,1.2594
4/27/2016,1.2597,1.2604,1.2695,1.2571
4/28/2016,1.255,1.2599,1.2609,1.2513
4/29/2016,1.2551,1.2555,1.2589,1.2497
5/2/2016,1.2527,1.255,1.2564,1.2511
5/3/2016,1.2719,1.2529,1.2733,1.246
5/4/2016,1.2867,1.2721,1.2887,1.2695
5/5/2016,1.2852,1.287,1.2877,1.2784
5/6/2016,1.2907,1.2853,1.2953,1.2833
5/9/2016,1.2961,1.2909,1.3017,1.2905
5/10/2016,1.291,1.2962,1.2981,1.2906
5/11/2016,1.2848,1.2907,1.2944,1.2828
5/12/2016,1.2845,1.285,1.288,1.277
5/13/2016,1.294,1.2846,1.2959,1.2833
5/16/2016,1.2893,1.2925,1.2964,1.2873
5/17/2016,1.2905,1.2895,1.2957,1.2836
5/18/2016,1.3032,1.2907,1.3038,1.2892
5/19/2016,1.3092,1.3034,1.3155,1.3008
5/20/2016,1.3111,1.3094,1.3163,1.3075
5/23/2016,1.3141,1.3114,1.3176,1.3098
5/24/2016,1.3119,1.3145,1.319,1.3084
5/25/2016,1.3018,1.3123,1.3135,1.3012
5/26/2016,1.2976,1.3016,1.304,1.2909
5/27/2016,1.3017,1.2979,1.3069,1.2966
5/30/2016,1.3047,1.3016,1.3097,1.3016
5/31/2016,1.3092,1.3053,1.3136,1.3014
6/1/2016,1.3075,1.3094,1.3124,1.3042
6/2/2016,1.3095,1.3079,1.3146,1.3054
6/3/2016,1.2932,1.3097,1.3108,1.2913
6/6/2016,1.2815,1.2938,1.2984,1.2801
6/7/2016,1.2734,1.2819,1.2841,1.2731
6/8/2016,1.2693,1.2735,1.2763,1.2653
6/9/2016,1.2719,1.2693,1.2767,1.2668
6/10/2016,1.2783,1.2724,1.2785,1.2658
6/13/2016,1.2833,1.2779,1.2841,1.2749
6/14/2016,1.287,1.2838,1.2875,1.2813
6/15/2016,1.2911,1.2873,1.2944,1.2824
6/16/2016,1.2966,1.2912,1.3087,1.2893
6/17/2016,1.2892,1.2967,1.297,1.2828
6/20/2016,1.2803,1.2889,1.2893,1.2771
6/21/2016,1.2815,1.2805,1.2828,1.276
6/22/2016,1.2842,1.2814,1.2855,1.274
6/23/2016,1.2755,1.2844,1.2848,1.2676
6/24/2016,1.3001,1.2765,1.31,1.2717
6/27/2016,1.3071,1.2978,1.3123,1.2955
6/28/2016,1.3021,1.3072,1.311,1.2962
6/29/2016,1.2929,1.3025,1.3045,1.2928
6/30/2016,1.2923,1.2936,1.3019,1.2912
7/1/2016,1.2915,1.2925,1.2978,1.2862
7/4/2016,1.2843,1.2916,1.2923,1.2829
7/5/2016,1.2978,1.2845,1.3018,1.2841
7/6/2016,1.296,1.298,1.3058,1.2945
7/7/2016,1.3001,1.2959,1.3022,1.2875
7/8/2016,1.3042,1.3002,1.3091,1.2987
7/11/2016,1.3111,1.3047,1.3141,1.303
7/12/2016,1.3041,1.3118,1.3135,1.298
7/13/2016,1.2976,1.3042,1.3085,1.2938
7/14/2016,1.289,1.2977,1.2988,1.286
7/15/2016,1.2968,1.2895,1.2988,1.2859
7/18/2016,1.2943,1.2945,1.3024,1.2925
7/19/2016,1.3018,1.2945,1.3056,1.2939
7/20/2016,1.3056,1.3021,1.3097,1.3011
7/21/2016,1.3084,1.3058,1.3103,1.3022
7/22/2016,1.3124,1.3088,1.3186,1.3054
7/25/2016,1.3213,1.3137,1.3243,1.3123
7/26/2016,1.3186,1.3217,1.3246,1.3173
7/27/2016,1.3187,1.3185,1.3253,1.3156
7/28/2016,1.3154,1.3191,1.3195,1.3099
7/29/2016,1.3028,1.3156,1.3188,1.3
8/1/2016,1.3121,1.3028,1.3129,1.3026
8/2/2016,1.3109,1.3125,1.3144,1.3003
8/3/2016,1.3065,1.3111,1.3148,1.3061
8/4/2016,1.3015,1.3066,1.309,1.2995
8/5/2016,1.3166,1.3019,1.3202,1.3007
8/8/2016,1.3152,1.3178,1.3192,1.3134
8/9/2016,1.3115,1.315,1.3191,1.3107
8/10/2016,1.3056,1.3115,1.3126,1.2989
8/11/2016,1.2989,1.3058,1.3081,1.2956
8/12/2016,1.2946,1.2991,1.2998,1.2922
8/15/2016,1.2919,1.2955,1.2977,1.29
8/16/2016,1.2858,1.2923,1.2935,1.2796
8/17/2016,1.2843,1.2863,1.2919,1.2829
8/18/2016,1.278,1.2844,1.2859,1.2761
8/19/2016,1.287,1.2782,1.2893,1.277
8/22/2016,1.2944,1.2871,1.2966,1.287
8/23/2016,1.2911,1.2946,1.2954,1.2856
8/24/2016,1.2924,1.291,1.296,1.29
8/25/2016,1.292,1.2928,1.2941,1.2896
8/26/2016,1.3001,1.2922,1.3012,1.283
8/29/2016,1.3006,1.2996,1.3049,1.2973
8/30/2016,1.3097,1.3008,1.3104,1.3007
8/31/2016,1.3104,1.3099,1.3147,1.3077
9/1/2016,1.31,1.3106,1.315,1.308
9/2/2016,1.2996,1.3102,1.3117,1.2979
9/5/2016,1.2925,1.2992,1.3001,1.2906
9/6/2016,1.2842,1.2928,1.2935,1.2825
9/7/2016,1.2882,1.2844,1.2915,1.282
9/8/2016,1.2932,1.2881,1.2941,1.2849
9/9/2016,1.3046,1.2939,1.3055,1.2908
9/12/2016,1.3035,1.3045,1.3125,1.3032
9/13/2016,1.3172,1.3038,1.3191,1.3027
9/14/2016,1.3193,1.3176,1.321,1.3126
9/15/2016,1.3161,1.3195,1.3237,1.3128
9/16/2016,1.3207,1.316,1.3249,1.3139
9/19/2016,1.3202,1.321,1.3227,1.3136
9/20/2016,1.3187,1.3203,1.3245,1.3183
9/21/2016,1.3099,1.3187,1.3239,1.3098
9/22/2016,1.304,1.31,1.3104,1.2998
9/23/2016,1.3167,1.3045,1.3183,1.3027
9/26/2016,1.3222,1.317,1.3245,1.3137
9/27/2016,1.3193,1.3226,1.3282,1.3162
9/28/2016,1.3078,1.3195,1.3271,1.3074
9/29/2016,1.3141,1.308,1.3186,1.3046
9/30/2016,1.3127,1.3144,1.3196,1.3085
10/3/2016,1.3117,1.3127,1.3146,1.3067
10/4/2016,1.3191,1.312,1.3217,1.3108
10/5/2016,1.3175,1.3192,1.3233,1.3159
10/6/2016,1.3216,1.3177,1.325,1.3175
10/7/2016,1.3296,1.3218,1.3314,1.3185
10/10/2016,1.3173,1.3266,1.328,1.3137
10/11/2016,1.326,1.3175,1.3274,1.316
10/12/2016,1.3274,1.3265,1.3289,1.3207
10/13/2016,1.3188,1.3276,1.3308,1.3184
10/14/2016,1.3138,1.3192,1.3221,1.3103
10/17/2016,1.3123,1.3139,1.3184,1.3109
10/18/2016,1.3107,1.3129,1.3141,1.3052
10/19/2016,1.3113,1.3105,1.3143,1.3004
10/20/2016,1.3228,1.3114,1.3234,1.3108
10/21/2016,1.3331,1.323,1.3356,1.3223
10/24/2016,1.3285,1.3333,1.3399,1.3283
10/25/2016,1.3349,1.3287,1.3373,1.3275
10/26/2016,1.3379,1.3351,1.3386,1.3313
10/27/2016,1.3385,1.3381,1.3408,1.335
10/28/2016,1.3397,1.3387,1.3433,1.3351
10/31/2016,1.3408,1.3396,1.3432,1.3373
11/1/2016,1.3388,1.3407,1.3428,1.3351
11/2/2016,1.3388,1.339,1.3425,1.3357
11/3/2016,1.3394,1.3393,1.3405,1.3359
11/4/2016,1.3402,1.3398,1.3466,1.3384
11/7/2016,1.3359,1.3405,1.342,1.331
11/8/2016,1.3287,1.3364,1.3393,1.3282
11/9/2016,1.3419,1.3288,1.3528,1.3262
11/10/2016,1.3468,1.3424,1.3512,1.3384
11/11/2016,1.354,1.347,1.355,1.3453
11/14/2016,1.3554,1.3518,1.359,1.3493
11/15/2016,1.3447,1.3555,1.3564,1.3441
11/16/2016,1.3442,1.3449,1.3508,1.3403
11/17/2016,1.352,1.3446,1.3529,1.3399
11/18/2016,1.3499,1.3522,1.3567,1.3491
11/21/2016,1.3417,1.35,1.3517,1.3384
11/22/2016,1.3441,1.3419,1.347,1.3376
11/23/2016,1.3486,1.3442,1.3518,1.3422
11/24/2016,1.3486,1.3491,1.3537,1.3474
11/25/2016,1.3528,1.3489,1.3537,1.3452
11/28/2016,1.3407,1.352,1.3539,1.3395
11/29/2016,1.3432,1.3412,1.3483,1.3398
11/30/2016,1.3433,1.3431,1.3466,1.3355
12/1/2016,1.3313,1.3439,1.3442,1.3298
12/2/2016,1.3292,1.3315,1.3323,1.3253
12/5/2016,1.3266,1.3296,1.3358,1.3233
12/6/2016,1.3275,1.3271,1.3313,1.325
12/7/2016,1.3228,1.3278,1.3298,1.322
12/8/2016,1.3189,1.3233,1.3253,1.3182
12/9/2016,1.3175,1.3189,1.3215,1.315
12/12/2016,1.3129,1.3152,1.3166,1.3106
12/13/2016,1.3127,1.3131,1.3143,1.31
